timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], memory.used [MiB]
2026/02/15 15:26:08.800, 86 %, 2 %, 52.44 W, 641 MiB
2026/02/15 15:26:10.800, 83 %, 2 %, 52.35 W, 641 MiB
2026/02/15 15:26:12.800, 82 %, 2 %, 52.16 W, 641 MiB
2026/02/15 15:26:14.800, 79 %, 2 %, 52.37 W, 641 MiB
2026/02/15 15:26:16.801, 80 %, 2 %, 52.12 W, 641 MiB
2026/02/15 15:26:18.801, 85 %, 2 %, 52.43 W, 641 MiB
2026/02/15 15:26:20.801, 86 %, 2 %, 52.40 W, 641 MiB
2026/02/15 15:26:22.801, 83 %, 2 %, 52.08 W, 641 MiB
2026/02/15 15:26:24.801, 79 %, 2 %, 52.22 W, 641 MiB
2026/02/15 15:26:26.801, 79 %, 2 %, 52.08 W, 641 MiB
2026/02/15 15:26:28.802, 72 %, 2 %, 52.09 W, 641 MiB
2026/02/15 15:26:30.802, 83 %, 2 %, 52.25 W, 641 MiB
2026/02/15 15:26:32.802, 83 %, 2 %, 52.20 W, 641 MiB
2026/02/15 15:26:34.802, 83 %, 2 %, 52.39 W, 641 MiB
2026/02/15 15:26:36.802, 84 %, 2 %, 52.14 W, 641 MiB
2026/02/15 15:26:38.803, 81 %, 2 %, 52.15 W, 641 MiB
2026/02/15 15:26:40.803, 69 %, 2 %, 52.03 W, 641 MiB
2026/02/15 15:26:42.803, 78 %, 2 %, 51.91 W, 641 MiB
2026/02/15 15:26:44.803, 84 %, 2 %, 52.09 W, 641 MiB
2026/02/15 15:26:46.803, 81 %, 2 %, 52.08 W, 641 MiB
2026/02/15 15:26:48.803, 78 %, 2 %, 52.25 W, 641 MiB
2026/02/15 15:26:50.804, 76 %, 2 %, 51.99 W, 641 MiB
2026/02/15 15:26:52.804, 76 %, 2 %, 52.05 W, 641 MiB
2026/02/15 15:26:54.804, 78 %, 2 %, 52.04 W, 641 MiB
2026/02/15 15:26:56.804, 75 %, 2 %, 52.14 W, 641 MiB
2026/02/15 15:26:58.804, 81 %, 2 %, 52.09 W, 641 MiB
2026/02/15 15:27:00.805, 79 %, 2 %, 52.07 W, 641 MiB
2026/02/15 15:27:02.805, 75 %, 2 %, 52.08 W, 641 MiB
2026/02/15 15:27:04.805, 88 %, 2 %, 52.19 W, 641 MiB
2026/02/15 15:27:06.805, 76 %, 2 %, 52.02 W, 641 MiB
2026/02/15 15:27:08.805, 70 %, 2 %, 52.02 W, 641 MiB
2026/02/15 15:27:10.806, 81 %, 2 %, 52.04 W, 641 MiB
2026/02/15 15:27:12.806, 78 %, 2 %, 52.02 W, 641 MiB
2026/02/15 15:27:14.806, 71 %, 2 %, 52.03 W, 641 MiB
2026/02/15 15:27:16.806, 83 %, 2 %, 52.13 W, 641 MiB
2026/02/15 15:27:18.806, 75 %, 2 %, 52.10 W, 641 MiB
2026/02/15 15:27:20.806, 81 %, 2 %, 52.22 W, 641 MiB
2026/02/15 15:27:22.807, 74 %, 2 %, 52.02 W, 641 MiB
2026/02/15 15:27:24.807, 78 %, 2 %, 52.13 W, 641 MiB
2026/02/15 15:27:26.807, 81 %, 2 %, 52.14 W, 641 MiB
2026/02/15 15:27:28.807, 78 %, 2 %, 51.98 W, 641 MiB
2026/02/15 15:27:30.808, 80 %, 2 %, 51.99 W, 641 MiB
2026/02/15 15:27:32.808, 78 %, 2 %, 51.94 W, 641 MiB
2026/02/15 15:27:34.808, 80 %, 2 %, 52.10 W, 641 MiB
2026/02/15 15:27:36.808, 87 %, 2 %, 52.42 W, 641 MiB
2026/02/15 15:27:38.808, 76 %, 2 %, 51.96 W, 641 MiB
2026/02/15 15:27:40.809, 79 %, 2 %, 52.08 W, 641 MiB
2026/02/15 15:27:42.809, 84 %, 2 %, 52.29 W, 641 MiB
2026/02/15 15:27:44.809, 74 %, 2 %, 52.26 W, 641 MiB
2026/02/15 15:27:46.809, 78 %, 2 %, 52.14 W, 641 MiB
2026/02/15 15:27:48.809, 76 %, 2 %, 51.99 W, 641 MiB
2026/02/15 15:27:50.810, 75 %, 2 %, 52.00 W, 641 MiB
2026/02/15 15:27:52.810, 76 %, 2 %, 51.95 W, 641 MiB
2026/02/15 15:27:54.810, 79 %, 2 %, 52.05 W, 641 MiB
2026/02/15 15:27:56.810, 79 %, 2 %, 52.15 W, 641 MiB
2026/02/15 15:27:58.811, 81 %, 2 %, 52.13 W, 641 MiB
2026/02/15 15:28:00.811, 80 %, 2 %, 52.25 W, 641 MiB
2026/02/15 15:28:02.811, 83 %, 2 %, 52.13 W, 641 MiB
2026/02/15 15:28:04.811, 81 %, 2 %, 52.04 W, 641 MiB
2026/02/15 15:28:06.811, 70 %, 2 %, 52.03 W, 641 MiB
2026/02/15 15:28:08.812, 79 %, 2 %, 52.12 W, 641 MiB
2026/02/15 15:28:10.812, 84 %, 2 %, 52.09 W, 641 MiB
2026/02/15 15:28:12.812, 85 %, 2 %, 52.14 W, 641 MiB
2026/02/15 15:28:14.812, 83 %, 2 %, 52.27 W, 641 MiB
2026/02/15 15:28:16.812, 82 %, 2 %, 52.23 W, 640 MiB
2026/02/15 15:28:18.813, 80 %, 2 %, 52.14 W, 640 MiB
2026/02/15 15:28:20.813, 84 %, 2 %, 52.26 W, 640 MiB
2026/02/15 15:28:22.813, 80 %, 2 %, 51.97 W, 640 MiB
2026/02/15 15:28:24.813, 80 %, 2 %, 52.16 W, 640 MiB
2026/02/15 15:28:26.813, 78 %, 2 %, 52.14 W, 640 MiB
2026/02/15 15:28:28.814, 75 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:28:30.814, 71 %, 2 %, 51.77 W, 640 MiB
2026/02/15 15:28:32.814, 74 %, 2 %, 52.11 W, 640 MiB
2026/02/15 15:28:34.814, 79 %, 2 %, 52.02 W, 640 MiB
2026/02/15 15:28:36.814, 85 %, 2 %, 52.17 W, 640 MiB
2026/02/15 15:28:38.815, 79 %, 2 %, 52.00 W, 640 MiB
2026/02/15 15:28:40.815, 77 %, 2 %, 52.05 W, 640 MiB
2026/02/15 15:28:42.815, 83 %, 2 %, 52.18 W, 640 MiB
2026/02/15 15:28:44.815, 75 %, 2 %, 52.12 W, 640 MiB
2026/02/15 15:28:46.815, 80 %, 2 %, 52.17 W, 640 MiB
2026/02/15 15:28:48.816, 80 %, 2 %, 52.33 W, 640 MiB
2026/02/15 15:28:50.816, 83 %, 2 %, 51.98 W, 640 MiB
2026/02/15 15:28:52.816, 79 %, 2 %, 52.07 W, 640 MiB
2026/02/15 15:28:54.816, 77 %, 2 %, 52.17 W, 640 MiB
2026/02/15 15:28:56.816, 81 %, 2 %, 51.92 W, 640 MiB
2026/02/15 15:28:58.817, 80 %, 2 %, 52.14 W, 657 MiB
2026/02/15 15:29:00.817, 74 %, 2 %, 51.77 W, 654 MiB
2026/02/15 15:29:02.817, 81 %, 2 %, 51.94 W, 656 MiB
2026/02/15 15:29:04.817, 74 %, 2 %, 51.91 W, 659 MiB
2026/02/15 15:29:06.818, 76 %, 2 %, 51.73 W, 662 MiB
2026/02/15 15:29:08.818, 72 %, 2 %, 51.67 W, 652 MiB
2026/02/15 15:29:10.818, 76 %, 2 %, 51.99 W, 649 MiB
2026/02/15 15:29:12.818, 76 %, 2 %, 51.97 W, 645 MiB
2026/02/15 15:29:14.818, 80 %, 2 %, 52.03 W, 645 MiB
2026/02/15 15:29:16.819, 73 %, 2 %, 52.01 W, 645 MiB
2026/02/15 15:29:18.819, 78 %, 2 %, 52.02 W, 645 MiB
2026/02/15 15:29:20.819, 76 %, 2 %, 51.98 W, 645 MiB
2026/02/15 15:29:22.819, 80 %, 2 %, 52.05 W, 645 MiB
2026/02/15 15:29:24.819, 80 %, 2 %, 51.91 W, 645 MiB
2026/02/15 15:29:26.820, 82 %, 2 %, 51.91 W, 645 MiB
2026/02/15 15:29:28.820, 77 %, 2 %, 51.94 W, 645 MiB
2026/02/15 15:29:30.820, 81 %, 2 %, 52.13 W, 645 MiB
2026/02/15 15:29:32.820, 80 %, 2 %, 52.01 W, 645 MiB
2026/02/15 15:29:34.821, 76 %, 2 %, 51.93 W, 645 MiB
2026/02/15 15:29:36.821, 77 %, 2 %, 51.87 W, 645 MiB
2026/02/15 15:29:38.821, 70 %, 2 %, 51.81 W, 645 MiB
2026/02/15 15:29:40.821, 82 %, 2 %, 51.83 W, 645 MiB
2026/02/15 15:29:42.821, 80 %, 2 %, 52.08 W, 645 MiB
2026/02/15 15:29:44.822, 83 %, 2 %, 52.09 W, 645 MiB
2026/02/15 15:29:46.822, 81 %, 2 %, 52.07 W, 645 MiB
2026/02/15 15:29:48.822, 74 %, 2 %, 52.05 W, 645 MiB
2026/02/15 15:29:50.822, 80 %, 2 %, 52.14 W, 645 MiB
2026/02/15 15:29:52.823, 82 %, 2 %, 52.04 W, 645 MiB
2026/02/15 15:29:54.823, 81 %, 2 %, 51.94 W, 645 MiB
2026/02/15 15:29:56.823, 73 %, 2 %, 51.82 W, 645 MiB
2026/02/15 15:29:58.823, 77 %, 2 %, 51.85 W, 645 MiB
2026/02/15 15:30:00.823, 82 %, 2 %, 52.03 W, 645 MiB
2026/02/15 15:30:02.824, 79 %, 2 %, 52.12 W, 645 MiB
2026/02/15 15:30:04.824, 80 %, 2 %, 52.12 W, 645 MiB
2026/02/15 15:30:06.824, 79 %, 2 %, 52.04 W, 645 MiB
2026/02/15 15:30:08.825, 69 %, 2 %, 51.94 W, 645 MiB
2026/02/15 15:30:10.825, 79 %, 2 %, 52.09 W, 645 MiB
2026/02/15 15:30:12.825, 81 %, 2 %, 52.25 W, 645 MiB
2026/02/15 15:30:14.825, 84 %, 2 %, 52.21 W, 645 MiB
2026/02/15 15:30:16.825, 78 %, 2 %, 52.10 W, 645 MiB
2026/02/15 15:30:18.826, 75 %, 2 %, 52.01 W, 645 MiB
2026/02/15 15:30:20.826, 83 %, 2 %, 52.03 W, 645 MiB
2026/02/15 15:30:22.826, 73 %, 2 %, 51.89 W, 645 MiB
2026/02/15 15:30:24.826, 82 %, 2 %, 52.05 W, 645 MiB
2026/02/15 15:30:26.827, 83 %, 2 %, 51.83 W, 645 MiB
2026/02/15 15:30:28.827, 75 %, 2 %, 51.86 W, 645 MiB
2026/02/15 15:30:30.827, 82 %, 2 %, 52.07 W, 645 MiB
2026/02/15 15:30:32.827, 81 %, 2 %, 52.17 W, 645 MiB
2026/02/15 15:30:34.828, 77 %, 2 %, 52.18 W, 645 MiB
2026/02/15 15:30:36.828, 76 %, 2 %, 52.20 W, 645 MiB
2026/02/15 15:30:38.828, 82 %, 2 %, 52.11 W, 645 MiB
2026/02/15 15:30:40.828, 83 %, 2 %, 52.21 W, 645 MiB
2026/02/15 15:30:42.828, 84 %, 2 %, 51.95 W, 645 MiB
2026/02/15 15:30:44.829, 77 %, 2 %, 52.03 W, 645 MiB
2026/02/15 15:30:46.829, 80 %, 2 %, 51.76 W, 645 MiB
2026/02/15 15:30:48.829, 71 %, 2 %, 52.04 W, 645 MiB
2026/02/15 15:30:50.829, 81 %, 2 %, 51.94 W, 645 MiB
2026/02/15 15:30:52.830, 81 %, 2 %, 51.96 W, 645 MiB
2026/02/15 15:30:54.830, 84 %, 2 %, 52.04 W, 645 MiB
2026/02/15 15:30:56.830, 85 %, 2 %, 52.08 W, 645 MiB
2026/02/15 15:30:58.830, 84 %, 2 %, 52.34 W, 645 MiB
2026/02/15 15:31:00.830, 79 %, 2 %, 52.16 W, 645 MiB
2026/02/15 15:31:02.830, 76 %, 2 %, 52.10 W, 645 MiB
2026/02/15 15:31:04.831, 86 %, 2 %, 52.05 W, 645 MiB
2026/02/15 15:31:06.831, 81 %, 2 %, 52.07 W, 645 MiB
2026/02/15 15:31:08.831, 81 %, 2 %, 52.27 W, 645 MiB
2026/02/15 15:31:10.831, 79 %, 2 %, 52.12 W, 645 MiB
2026/02/15 15:31:12.831, 73 %, 2 %, 52.10 W, 645 MiB
2026/02/15 15:31:14.832, 76 %, 2 %, 51.97 W, 645 MiB
2026/02/15 15:31:16.832, 80 %, 2 %, 52.18 W, 645 MiB
2026/02/15 15:31:18.832, 80 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:31:20.832, 78 %, 2 %, 52.04 W, 645 MiB
2026/02/15 15:31:22.832, 79 %, 2 %, 52.08 W, 645 MiB
2026/02/15 15:31:24.833, 79 %, 2 %, 52.01 W, 645 MiB
2026/02/15 15:31:26.833, 82 %, 2 %, 52.06 W, 645 MiB
2026/02/15 15:31:28.833, 82 %, 2 %, 52.21 W, 645 MiB
2026/02/15 15:31:30.833, 77 %, 2 %, 51.89 W, 645 MiB
2026/02/15 15:31:32.833, 81 %, 2 %, 52.07 W, 645 MiB
2026/02/15 15:31:34.833, 81 %, 2 %, 52.28 W, 645 MiB
2026/02/15 15:31:36.834, 76 %, 2 %, 52.01 W, 645 MiB
2026/02/15 15:31:38.834, 79 %, 2 %, 51.91 W, 645 MiB
2026/02/15 15:31:40.834, 84 %, 2 %, 52.01 W, 645 MiB
2026/02/15 15:31:42.834, 79 %, 2 %, 51.88 W, 645 MiB
2026/02/15 15:31:44.834, 76 %, 2 %, 51.95 W, 645 MiB
2026/02/15 15:31:46.834, 85 %, 2 %, 52.19 W, 645 MiB
2026/02/15 15:31:48.835, 80 %, 2 %, 51.98 W, 645 MiB
2026/02/15 15:31:50.835, 86 %, 2 %, 52.18 W, 645 MiB
2026/02/15 15:31:52.835, 84 %, 2 %, 52.11 W, 645 MiB
2026/02/15 15:31:54.835, 76 %, 2 %, 52.04 W, 645 MiB
2026/02/15 15:31:56.835, 83 %, 2 %, 51.87 W, 645 MiB
2026/02/15 15:31:58.836, 75 %, 2 %, 51.62 W, 645 MiB
2026/02/15 15:32:00.836, 73 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:32:02.836, 81 %, 2 %, 52.17 W, 645 MiB
2026/02/15 15:32:04.836, 82 %, 2 %, 52.00 W, 645 MiB
2026/02/15 15:32:06.836, 79 %, 2 %, 52.12 W, 645 MiB
2026/02/15 15:32:08.836, 78 %, 2 %, 52.05 W, 645 MiB
2026/02/15 15:32:10.837, 82 %, 2 %, 51.99 W, 645 MiB
2026/02/15 15:32:12.837, 84 %, 2 %, 51.88 W, 645 MiB
2026/02/15 15:32:14.837, 83 %, 2 %, 51.96 W, 645 MiB
2026/02/15 15:32:16.837, 75 %, 2 %, 52.08 W, 645 MiB
2026/02/15 15:32:18.837, 83 %, 2 %, 51.97 W, 645 MiB
2026/02/15 15:32:20.838, 77 %, 2 %, 51.85 W, 645 MiB
2026/02/15 15:32:22.838, 76 %, 2 %, 51.68 W, 645 MiB
2026/02/15 15:32:24.838, 78 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:32:26.838, 78 %, 2 %, 51.88 W, 645 MiB
2026/02/15 15:32:28.838, 87 %, 2 %, 52.24 W, 645 MiB
2026/02/15 15:32:30.838, 81 %, 2 %, 51.99 W, 645 MiB
2026/02/15 15:32:32.839, 74 %, 2 %, 51.97 W, 645 MiB
2026/02/15 15:32:34.839, 79 %, 2 %, 51.91 W, 645 MiB
2026/02/15 15:32:36.839, 82 %, 2 %, 52.19 W, 645 MiB
2026/02/15 15:32:38.839, 83 %, 2 %, 52.04 W, 645 MiB
2026/02/15 15:32:40.839, 78 %, 2 %, 51.78 W, 645 MiB
2026/02/15 15:32:42.840, 83 %, 2 %, 51.94 W, 645 MiB
2026/02/15 15:32:44.840, 76 %, 2 %, 51.91 W, 645 MiB
2026/02/15 15:32:46.840, 80 %, 2 %, 51.98 W, 645 MiB
2026/02/15 15:32:48.840, 83 %, 2 %, 52.01 W, 645 MiB
2026/02/15 15:32:50.840, 78 %, 2 %, 51.91 W, 645 MiB
2026/02/15 15:32:52.841, 72 %, 2 %, 52.04 W, 645 MiB
2026/02/15 15:32:54.841, 80 %, 2 %, 52.10 W, 645 MiB
2026/02/15 15:32:56.841, 70 %, 2 %, 52.06 W, 645 MiB
2026/02/15 15:32:58.841, 75 %, 2 %, 51.77 W, 645 MiB
2026/02/15 15:33:00.841, 83 %, 2 %, 52.01 W, 645 MiB
2026/02/15 15:33:02.841, 82 %, 2 %, 52.13 W, 645 MiB
2026/02/15 15:33:04.842, 77 %, 2 %, 51.96 W, 645 MiB
2026/02/15 15:33:06.842, 86 %, 2 %, 52.06 W, 645 MiB
2026/02/15 15:33:08.842, 79 %, 2 %, 51.98 W, 645 MiB
2026/02/15 15:33:10.842, 83 %, 2 %, 52.08 W, 645 MiB
2026/02/15 15:33:12.842, 81 %, 2 %, 52.03 W, 645 MiB
2026/02/15 15:33:14.843, 75 %, 2 %, 51.94 W, 645 MiB
2026/02/15 15:33:16.843, 81 %, 2 %, 51.83 W, 642 MiB
2026/02/15 15:33:18.843, 82 %, 2 %, 51.97 W, 642 MiB
2026/02/15 15:33:20.843, 82 %, 2 %, 51.73 W, 642 MiB
2026/02/15 15:33:22.843, 80 %, 2 %, 52.03 W, 642 MiB
2026/02/15 15:33:24.843, 82 %, 2 %, 52.06 W, 642 MiB
2026/02/15 15:33:26.844, 85 %, 2 %, 51.87 W, 642 MiB
2026/02/15 15:33:28.844, 83 %, 2 %, 51.83 W, 642 MiB
2026/02/15 15:33:30.844, 80 %, 2 %, 51.88 W, 642 MiB
2026/02/15 15:33:32.844, 87 %, 2 %, 51.98 W, 642 MiB
2026/02/15 15:33:34.844, 83 %, 2 %, 52.01 W, 642 MiB
2026/02/15 15:33:36.844, 79 %, 2 %, 52.15 W, 642 MiB
2026/02/15 15:33:38.845, 77 %, 2 %, 52.25 W, 642 MiB
2026/02/15 15:33:40.845, 79 %, 2 %, 52.26 W, 642 MiB
2026/02/15 15:33:42.845, 80 %, 2 %, 52.22 W, 642 MiB
2026/02/15 15:33:44.845, 78 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:33:46.845, 85 %, 2 %, 52.03 W, 642 MiB
2026/02/15 15:33:48.846, 74 %, 2 %, 51.93 W, 642 MiB
2026/02/15 15:33:50.846, 83 %, 2 %, 51.96 W, 642 MiB
2026/02/15 15:33:52.846, 82 %, 2 %, 52.03 W, 642 MiB
2026/02/15 15:33:54.846, 81 %, 2 %, 52.09 W, 642 MiB
2026/02/15 15:33:56.846, 77 %, 2 %, 52.06 W, 642 MiB
2026/02/15 15:33:58.846, 82 %, 2 %, 51.94 W, 642 MiB
2026/02/15 15:34:00.847, 78 %, 2 %, 52.00 W, 642 MiB
2026/02/15 15:34:02.847, 78 %, 2 %, 52.16 W, 642 MiB
2026/02/15 15:34:04.847, 78 %, 2 %, 51.97 W, 642 MiB
2026/02/15 15:34:06.847, 84 %, 2 %, 52.06 W, 642 MiB
2026/02/15 15:34:08.847, 85 %, 2 %, 52.21 W, 642 MiB
2026/02/15 15:34:10.847, 79 %, 2 %, 51.93 W, 642 MiB
2026/02/15 15:34:12.848, 74 %, 2 %, 51.93 W, 642 MiB
2026/02/15 15:34:14.848, 82 %, 2 %, 51.99 W, 642 MiB
2026/02/15 15:34:16.848, 80 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:34:18.848, 83 %, 2 %, 51.93 W, 642 MiB
2026/02/15 15:34:20.848, 80 %, 2 %, 51.96 W, 642 MiB
2026/02/15 15:34:22.849, 80 %, 2 %, 51.86 W, 642 MiB
2026/02/15 15:34:24.849, 75 %, 2 %, 52.07 W, 642 MiB
2026/02/15 15:34:26.849, 77 %, 2 %, 52.15 W, 642 MiB
2026/02/15 15:34:28.849, 81 %, 2 %, 51.86 W, 642 MiB
2026/02/15 15:34:30.849, 78 %, 2 %, 51.93 W, 642 MiB
2026/02/15 15:34:32.849, 79 %, 2 %, 51.82 W, 642 MiB
2026/02/15 15:34:34.850, 82 %, 2 %, 51.99 W, 642 MiB
2026/02/15 15:34:36.850, 79 %, 2 %, 52.09 W, 642 MiB
2026/02/15 15:34:38.850, 83 %, 2 %, 51.85 W, 642 MiB
2026/02/15 15:34:40.850, 86 %, 2 %, 52.20 W, 642 MiB
2026/02/15 15:34:42.850, 82 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:34:44.851, 81 %, 2 %, 51.87 W, 642 MiB
2026/02/15 15:34:46.851, 74 %, 2 %, 51.92 W, 642 MiB
2026/02/15 15:34:48.851, 81 %, 2 %, 52.09 W, 642 MiB
2026/02/15 15:34:50.851, 85 %, 2 %, 52.05 W, 642 MiB
2026/02/15 15:34:52.851, 81 %, 2 %, 52.11 W, 642 MiB
2026/02/15 15:34:54.851, 71 %, 2 %, 51.86 W, 642 MiB
2026/02/15 15:34:56.852, 84 %, 2 %, 51.97 W, 642 MiB
2026/02/15 15:34:58.852, 84 %, 2 %, 52.14 W, 642 MiB
2026/02/15 15:35:00.852, 83 %, 2 %, 52.07 W, 642 MiB
2026/02/15 15:35:02.852, 78 %, 2 %, 52.08 W, 642 MiB
2026/02/15 15:35:04.852, 81 %, 2 %, 52.14 W, 642 MiB
2026/02/15 15:35:06.853, 82 %, 2 %, 52.30 W, 642 MiB
2026/02/15 15:35:08.853, 87 %, 2 %, 52.43 W, 642 MiB
2026/02/15 15:35:10.853, 83 %, 2 %, 52.01 W, 642 MiB
2026/02/15 15:35:12.853, 83 %, 2 %, 52.12 W, 642 MiB
2026/02/15 15:35:14.853, 83 %, 2 %, 51.94 W, 642 MiB
2026/02/15 15:35:16.853, 86 %, 2 %, 52.19 W, 642 MiB
2026/02/15 15:35:18.854, 86 %, 2 %, 51.95 W, 642 MiB
2026/02/15 15:35:20.854, 77 %, 2 %, 51.65 W, 642 MiB
2026/02/15 15:35:22.854, 78 %, 2 %, 51.88 W, 642 MiB
2026/02/15 15:35:24.854, 77 %, 2 %, 52.17 W, 642 MiB
2026/02/15 15:35:26.854, 82 %, 2 %, 51.89 W, 642 MiB
2026/02/15 15:35:28.855, 85 %, 2 %, 52.17 W, 642 MiB
2026/02/15 15:35:30.855, 83 %, 2 %, 51.88 W, 642 MiB
2026/02/15 15:35:32.855, 85 %, 2 %, 51.96 W, 642 MiB
2026/02/15 15:35:34.855, 82 %, 2 %, 52.09 W, 642 MiB
2026/02/15 15:35:36.855, 81 %, 2 %, 51.92 W, 642 MiB
2026/02/15 15:35:38.855, 77 %, 2 %, 51.83 W, 642 MiB
2026/02/15 15:35:40.856, 86 %, 2 %, 51.87 W, 642 MiB
2026/02/15 15:35:42.856, 74 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:35:44.856, 84 %, 2 %, 51.91 W, 642 MiB
2026/02/15 15:35:46.856, 84 %, 2 %, 51.96 W, 642 MiB
2026/02/15 15:35:48.856, 84 %, 2 %, 52.21 W, 642 MiB
2026/02/15 15:35:50.856, 78 %, 2 %, 52.10 W, 642 MiB
2026/02/15 15:35:52.857, 78 %, 2 %, 52.13 W, 642 MiB
2026/02/15 15:35:54.857, 84 %, 2 %, 52.33 W, 642 MiB
2026/02/15 15:35:56.857, 82 %, 2 %, 51.98 W, 642 MiB
2026/02/15 15:35:58.857, 80 %, 2 %, 51.84 W, 642 MiB
2026/02/15 15:36:00.857, 82 %, 2 %, 51.97 W, 642 MiB
2026/02/15 15:36:02.857, 79 %, 2 %, 52.02 W, 642 MiB
2026/02/15 15:36:04.858, 72 %, 2 %, 51.93 W, 642 MiB
2026/02/15 15:36:06.858, 84 %, 2 %, 51.93 W, 642 MiB
2026/02/15 15:36:08.858, 82 %, 2 %, 51.88 W, 642 MiB
2026/02/15 15:36:10.858, 76 %, 2 %, 51.65 W, 642 MiB
2026/02/15 15:36:12.858, 77 %, 2 %, 52.05 W, 642 MiB
2026/02/15 15:36:14.859, 77 %, 2 %, 51.83 W, 642 MiB
2026/02/15 15:36:16.859, 84 %, 2 %, 52.18 W, 642 MiB
2026/02/15 15:36:18.859, 82 %, 2 %, 52.07 W, 642 MiB
2026/02/15 15:36:20.859, 81 %, 2 %, 52.13 W, 642 MiB
2026/02/15 15:36:22.859, 81 %, 2 %, 52.01 W, 642 MiB
2026/02/15 15:36:24.859, 75 %, 2 %, 52.07 W, 642 MiB
2026/02/15 15:36:26.860, 81 %, 2 %, 51.91 W, 642 MiB
2026/02/15 15:36:28.860, 82 %, 2 %, 51.92 W, 642 MiB
2026/02/15 15:36:30.860, 80 %, 2 %, 52.02 W, 642 MiB
2026/02/15 15:36:32.860, 82 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:36:34.860, 84 %, 2 %, 51.98 W, 642 MiB
2026/02/15 15:36:36.861, 76 %, 2 %, 51.76 W, 642 MiB
2026/02/15 15:36:38.861, 79 %, 2 %, 51.79 W, 642 MiB
2026/02/15 15:36:40.861, 79 %, 2 %, 51.87 W, 642 MiB
2026/02/15 15:36:42.861, 76 %, 2 %, 51.91 W, 642 MiB
2026/02/15 15:36:44.861, 83 %, 2 %, 52.07 W, 642 MiB
2026/02/15 15:36:46.862, 81 %, 2 %, 52.13 W, 642 MiB
2026/02/15 15:36:48.862, 87 %, 2 %, 52.23 W, 642 MiB
2026/02/15 15:36:50.862, 82 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:36:52.862, 79 %, 2 %, 52.12 W, 642 MiB
2026/02/15 15:36:54.863, 84 %, 2 %, 52.06 W, 642 MiB
2026/02/15 15:36:56.863, 84 %, 2 %, 51.96 W, 642 MiB
2026/02/15 15:36:58.863, 82 %, 2 %, 51.86 W, 642 MiB
2026/02/15 15:37:00.863, 82 %, 2 %, 51.78 W, 642 MiB
2026/02/15 15:37:02.863, 76 %, 2 %, 51.74 W, 642 MiB
2026/02/15 15:37:04.863, 79 %, 2 %, 51.74 W, 642 MiB
2026/02/15 15:37:06.864, 77 %, 2 %, 51.72 W, 642 MiB
2026/02/15 15:37:08.864, 72 %, 2 %, 51.82 W, 642 MiB
2026/02/15 15:37:10.864, 80 %, 2 %, 51.80 W, 642 MiB
2026/02/15 15:37:12.864, 79 %, 2 %, 51.90 W, 642 MiB
2026/02/15 15:37:14.865, 79 %, 2 %, 51.88 W, 642 MiB
2026/02/15 15:37:16.865, 79 %, 2 %, 51.92 W, 642 MiB
2026/02/15 15:37:18.865, 79 %, 2 %, 51.80 W, 642 MiB
2026/02/15 15:37:20.865, 85 %, 2 %, 52.16 W, 642 MiB
2026/02/15 15:37:22.866, 83 %, 2 %, 52.12 W, 642 MiB
2026/02/15 15:37:24.866, 80 %, 2 %, 52.23 W, 642 MiB
2026/02/15 15:37:26.866, 76 %, 2 %, 51.91 W, 642 MiB
2026/02/15 15:37:28.866, 82 %, 2 %, 52.07 W, 642 MiB
2026/02/15 15:37:30.866, 74 %, 2 %, 51.82 W, 642 MiB
2026/02/15 15:37:32.867, 80 %, 2 %, 51.96 W, 642 MiB
2026/02/15 15:37:34.867, 79 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:37:36.867, 81 %, 2 %, 52.00 W, 642 MiB
2026/02/15 15:37:38.867, 78 %, 2 %, 52.11 W, 642 MiB
2026/02/15 15:37:40.868, 79 %, 2 %, 52.15 W, 642 MiB
2026/02/15 15:37:42.868, 78 %, 2 %, 51.97 W, 642 MiB
2026/02/15 15:37:44.868, 85 %, 2 %, 52.22 W, 642 MiB
2026/02/15 15:37:46.868, 85 %, 2 %, 52.12 W, 642 MiB
2026/02/15 15:37:48.869, 82 %, 2 %, 52.01 W, 642 MiB
2026/02/15 15:37:50.869, 78 %, 2 %, 52.05 W, 642 MiB
2026/02/15 15:37:52.869, 78 %, 2 %, 52.03 W, 642 MiB
2026/02/15 15:37:54.869, 79 %, 2 %, 51.88 W, 642 MiB
2026/02/15 15:37:56.870, 79 %, 2 %, 52.07 W, 642 MiB
2026/02/15 15:37:58.870, 75 %, 2 %, 51.96 W, 642 MiB
2026/02/15 15:38:00.870, 84 %, 2 %, 51.91 W, 642 MiB
